# GMM_covars from buenosaires MODE: directo.
4.998631086307047866e+01;2.575944857272090971e+01;4.460619613308610809e+01;1.877581987823137055e+01;1.047427082289348199e+01;5.834928713270580936e+00;6.071775471669549340e+00;5.563113847005122459e+00;6.031969291596733562e+00;2.982179842521157642e+00;2.827350277544264490e+00;2.859525205986246821e+00;3.214029047923175231e+00
3.998328515703885699e+01;4.769125546353622980e+01;1.903648118242088216e+01;8.334495060718973392e+00;8.105884430052308076e+00;3.895333876919119920e+00;3.187821270051780065e+00;2.778169186497189802e+00;2.218065484396044784e+00;2.000486854038685536e+00;6.947780544095701893e-01;7.942988089813028951e-01;1.087338289505949351e+00
3.717415219520241720e+01;2.663717748162141774e+01;4.805776236790963907e+01;1.623748979684117089e+01;1.242432834818671417e+01;7.685109683998400776e+00;5.659852859460467123e+00;6.177925407053446172e+00;4.878059211016714691e+00;4.111969563847009290e+00;3.348036677089107460e+00;2.944306057081914840e+00;2.414559926102958887e+00
8.248481327010065911e+01;5.008886881953187498e+01;4.921844732231081565e+01;1.907217217387622199e+01;1.108302765126100020e+01;9.279466139857584395e+00;5.333427147237581600e+00;6.297926771351565201e+00;6.524609932381163269e+00;4.747839475684386024e+00;2.803447676754908802e+00;3.392070349980886856e+00;2.341258886438185360e+00
5.568659428149091895e+01;3.692039536564859503e+01;2.091587740718639665e+01;6.117335233409359141e+00;4.542030839233599515e+00;6.620713521902838572e+00;3.314344376666066072e+00;2.905780030894322241e+00;1.248608334413253917e+00;2.768008504551092930e+00;1.129956734969918219e+00;8.972308531021586653e-01;1.603856844375263879e+00
3.977314479920985235e+01;1.848493483374320689e+01;2.331697289764818137e+01;1.489499801722061001e+01;1.003390641198873290e+01;8.176414472843726244e+00;7.216335693038469223e+00;8.695971621292416742e+00;4.308242327694538965e+00;4.824639850470789249e+00;3.455404296902396144e+00;3.036718552654975145e+00;2.052272090188825171e+00
5.898787800130210002e+01;5.014691577373357489e+01;2.103766795799290534e+01;1.462265141153309322e+01;1.371825941662077675e+01;9.152444658226750462e+00;5.386465173830312203e+00;3.703553865336994821e+00;3.161944319967121775e+00;3.728153742365556855e+00;1.296862183759439180e+00;1.437544549899791857e+00;1.853467795645629135e+00
3.792523957243226818e+01;2.414412770213496273e+01;2.329620245954597735e+01;8.812850882612815795e+00;9.269342584075639380e+00;5.664028912578042529e+00;4.547462679975491362e+00;4.380894887183639064e+00;5.056791008480980842e+00;2.531289734643279221e+00;2.234917061355903289e+00;3.056957682450140990e+00;2.057173185137403326e+00
1.144423828906108440e+02;3.236305666623493238e+01;3.918432594829450721e+01;1.719772885056610434e+01;1.100598462489326756e+01;6.737286099384216520e+00;8.941686495073634333e+00;5.725021680744300845e+00;5.901512532669580757e+00;3.211795067454764396e+00;2.682926632364373010e+00;2.690233017448806052e+00;2.042463514879034658e+00
2.473463156616142200e+01;1.885335034969514467e+01;2.143643848466583890e+01;1.005432556909709696e+01;1.063461597039431616e+01;1.114579635311414485e+01;8.283753763035770490e+00;6.425509713748762231e+00;6.903260496606445251e+00;6.321406514120073261e+00;4.346959006959887795e+00;4.716020182030470131e+00;4.063212478454024890e+00
3.493478049240891181e+01;2.855714580628503185e+01;1.702779739673999515e+01;1.620190222170404226e+01;1.008891764502200239e+01;9.076588247006180055e+00;7.839006308829051584e+00;8.243009644795359137e+00;4.202107137749950816e+00;5.507659320524923352e+00;3.537978327502600440e+00;3.707135855637432975e+00;2.519909098594951491e+00
4.520688283460528822e+01;2.719678180269582057e+01;2.753372902565027047e+01;1.717104431814069798e+01;9.269209759131195270e+00;8.305138581446124491e+00;9.110642741727838612e+00;4.876650615851775505e+00;6.007879722777754061e+00;4.171707120372665223e+00;4.028640076070320042e+00;2.909253144330626206e+00;3.333250645916321364e+00
4.171568405541781743e+01;2.352726443121471434e+01;3.028102408099234921e+01;1.601366058851814600e+01;9.754546935782196115e+00;7.853277712891208573e+00;6.588426270209676083e+00;7.138392269899536124e+00;3.666591763392242687e+00;3.129808484048828721e+00;2.639121075143016082e+00;4.588646302725792658e+00;3.732971604748046790e+00
2.119916325371721300e+01;1.710748438315047437e+01;1.425093666847626572e+01;1.247824649116923901e+01;7.480413716165709381e+00;1.052459340688070633e+01;7.662392942887289671e+00;7.482146050753821775e+00;7.028976778823756710e+00;7.434033438717682962e+00;4.023980652602378250e+00;3.335941535770768684e+00;2.574929654501989962e+00
4.752009788478587637e+01;3.131626160979774554e+01;1.685809563373029718e+01;6.693658567256501435e+00;5.787586739538904901e+00;5.448316751106228928e+00;3.224435477535360750e+00;3.241001393301788713e+00;2.761030259838025191e+00;1.943467051641644350e+00;1.211516281316962651e+00;9.743993811932057936e-01;1.499978604439209606e+00
2.874061234887610894e+01;1.824988719775299373e+01;1.634698858062759186e+01;1.565103227571145261e+01;6.365670013736372645e+00;6.688152590312507861e+00;6.805432068441372273e+00;6.201482143424352778e+00;6.289529821254997266e+00;4.950954812411711536e+00;4.145223418337578458e+00;2.767959815193616446e+00;2.224751688561051655e+00
6.437800850138026476e+01;4.148570922289334106e+01;6.203774629093756943e+01;2.154923790038750653e+01;1.225876983519119712e+01;8.407507662526848335e+00;6.619671002010785621e+00;9.738770875374692437e+00;5.126781563567671007e+00;4.116764671303680068e+00;3.848212271259557671e+00;2.810058977252369861e+00;2.846084238128749444e+00
6.034005595952455536e+01;2.104564937365287491e+01;2.081563113490519967e+01;1.077567137002361086e+01;1.197770550801114986e+01;7.180281141089845498e+00;4.068045623159572521e+00;4.026909204670626075e+00;5.246948358085457009e+00;2.706563660676297278e+00;2.205109966098549368e+00;3.277886566429003778e+00;1.857812534129176019e+00
