# GMM_weights from buenosaires MODE: directo.
4.629272425926275747e-02
2.250660790033234132e-02
1.006192865990732099e-01
9.605682456357464427e-02
1.413846320417615904e-02
8.860246262137826123e-02
2.378599264660182649e-02
6.239353854019457496e-02
2.129255659133867315e-02
4.830705593253536295e-02
5.693508045311004850e-02
4.516940308228804823e-02
4.770861127443806748e-02
9.101927068811904720e-02
3.953332091806648074e-02
5.967828970705408437e-02
6.060523137630267204e-02
7.535527964215771313e-02
