# GMM_weights from cordoba MODE: directo.
2.794224369414888623e-02
6.085359845574097454e-02
6.426131535933887751e-02
7.367973106561390151e-02
3.396754621591078355e-02
8.339715759357428648e-02
6.072927199627574379e-02
7.455812198797946710e-02
3.158935227073719071e-02
5.210487061094823402e-02
3.996800554091648611e-02
3.843375864768491801e-02
6.948265568591997787e-02
6.300375899615966169e-02
3.744817056176047432e-02
4.543719704472735238e-02
7.559294745985659092e-02
6.755029681271028374e-02
