# GMM_weights from santiago MODE: lpc.
5.984863458580134965e-02
7.350199263337803268e-02
7.487493794455664375e-02
8.029764088615083673e-02
4.379036526285727884e-03
1.661109311382668458e-02
1.095196110211367063e-01
7.239648915249632943e-02
5.178020380350088769e-02
5.366616393091862974e-02
4.105679220012159458e-02
4.229950615259824714e-02
7.075886509667245194e-02
9.949882912858584727e-02
1.749586293810241264e-02
5.482131917660437032e-02
4.255712255715329850e-02
3.463589915211400666e-02
