# REGION: cordoba, MODE: lpc, PROCESSED IDs:   01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36
8.301614795672733749e+00;4.262595176776351469e-01;1.461948629326526028e-01;6.665108120981514395e-01;1.491441142412706533e+00;8.271073229219638723e-01;1.294000660879000675e+00;2.047794282757146256e+00;1.686685277727261401e+00;1.788127304956075303e+00;6.566296585684731069e-01;1.270648618450642697e-01;2.153036622411968359e+00
1.152202990378733993e+01;-6.758605994786399673e-01;2.518214938558203997e+00;-1.475045959673711327e+00;9.435596108459365361e-01;-1.110618713050035566e-01;2.499598587490416968e+00;3.409423397313195991e+00;1.662519164147094886e+00;1.376439477698271130e+00;2.950978485505405535e-01;8.385439904827937108e-01;2.598361902986882077e-01
1.274038309246118317e+01;1.396199693451949386e-04;1.914888134586659518e+00;-6.661091740106543924e-01;2.178371158362697457e+00;-1.755192535158057954e+00;1.627532138027453890e+00;1.689584101740105426e+00;2.347372639768792624e+00;9.672910780570322942e-01;1.150534872076505621e+00;1.121905064370707361e+00;7.764023246658963151e-01
1.116600987711085402e+01;1.343859670658926975e+00;3.494563048617014722e+00;-1.243110653482460970e-01;1.071934409494121443e+00;4.171810019822330684e-02;1.154724502748198489e+00;-2.572564541669629667e-01;1.824310617063131357e+00;-3.580195728602919014e-01;1.075995589951069364e+00;9.127858027605650904e-01;6.529926848617764179e-01
5.906143641018318569e+00;2.227740514616221912e+00;1.303474400584020199e+00;1.335295376758720343e+00;1.362737195999925044e+00;5.572111452214647542e-01;2.599752813485384006e+00;8.723569686837578940e-01;1.070923285696970151e+00;2.334035733490315234e+00;8.446696929753811922e-01;1.146725725961770248e+00;1.040748986743465387e+00
2.484359956758158905e+00;4.022565454350692349e+00;1.414584101958034967e+00;1.520927759728362805e+00;5.992232605188503314e-01;9.887745177293069121e-01;1.506842859780884503e+00;1.170515848114422885e-01;9.409035036783904848e-01;2.589141979470431565e+00;5.347026550207236717e-01;1.234472840572940155e+00;2.645007531639640419e+00
5.080853098860420580e+00;3.698245301653837469e+00;4.945675864276224409e-01;-2.888044397909300676e-01;3.107642566893474845e-01;5.874874008934840575e-01;6.853360408631665734e-01;-3.546398125471789120e-01;1.106137616456559059e+00;2.602140542298312820e+00;1.210228463710274927e+00;1.927192302846732375e+00;2.642545222177036024e+00
9.321605723456809045e+00;2.486679075758139401e+00;-2.188272774447698854e+00;-1.903576290461578058e+00;2.837328366629957355e+00;-2.188765245872190679e-01;1.236850653814727474e+00;1.659823614245315548e+00;1.444896547360650318e+00;1.493975027503375408e+00;2.398917588982307336e+00;1.857162106761176545e+00;1.162049603396783093e-01
1.046311649695299906e+01;2.353518734092659770e+00;1.842945952978574331e+00;2.103844115851727370e+00;1.815607850994503947e+00;4.762095954716162316e-01;1.445857059854507298e+00;4.753630523451626289e-01;6.000978068206372917e-01;9.018433527148539408e-01;1.427817606495320968e+00;2.018671689244701195e+00;-1.022306742026638293e+00
8.685284742471450770e+00;1.729586941856843030e+00;-1.690735856750054111e-01;1.407564358573213603e+00;-4.461873400559840386e-01;2.059265751014732193e-01;9.322366255287626302e-01;1.165477361314127380e+00;1.277790080152288121e+00;1.444161082767791537e+00;9.931009892617496115e-01;1.930270549337353092e+00;1.590081632949078116e+00
4.272866395697183961e+00;4.887223130689120509e+00;6.519802224074426888e-01;2.085231616858784776e+00;-8.860388428369476710e-01;3.298209117482477915e-01;3.868994796910860678e-01;9.684844759797182068e-01;2.767825718372263211e+00;2.406789043012011131e+00;8.168892201011983545e-01;8.989137456581455243e-01;2.638984409047153146e-01
2.152437302699159893e+00;4.972699369200652697e+00;1.381249328003396837e+00;2.894473274592777923e+00;-5.177777366094127309e-01;3.283032798761346127e-01;1.967687076925109579e+00;7.092846734497928463e-01;1.511299171428136967e+00;1.986018658937414028e+00;1.368299536112906445e+00;1.477932890530303522e+00;7.517564526851254758e-01
2.377686285807092403e+00;9.782652266196620872e+00;3.051063061974351953e+00;-2.478824377176484517e-01;-7.427931348339975592e-01;2.096064466919491664e-01;2.034011581357500376e+00;9.363437163280434739e-01;1.454614111060998471e+00;7.535571098397735312e-01;-1.090549926160428118e+00;-9.252758348121531418e-03;4.978771640004930887e-01
3.090443745714210877e-03;8.368588799045653559e+00;5.110806567047609050e+00;4.207800266749313955e+00;-1.232533678646543507e-01;1.832164407369901937e+00;-8.356234070017797277e-01;1.967250271683975704e+00;5.733137447681705412e-01;9.904399557504268703e-01;4.211240832039225834e-02;7.123281459007545502e-01;-6.954062138978599483e-01
-5.183277618387819530e+00;8.908896988463951061e+00;3.881369697618195502e-01;4.838496433245483175e+00;-2.003230534263213958e+00;1.433084740807221369e+00;-1.516953258539575522e+00;3.661027454097808942e+00;1.415650226558541336e+00;2.728952788736561885e+00;-1.166196189486989887e-02;1.959963644715684294e-01;1.487710621002761080e+00
5.079137940135276530e-01;7.225479332221302009e+00;-7.709620794383988951e-01;3.176724573835301157e+00;-8.866488909877139335e-01;1.771872673566541545e+00;8.956540654016527103e-01;2.714710436731284648e+00;2.443590777078830545e+00;3.008309640445823163e+00;-7.362178425881604760e-02;-1.731300345176809419e+00;1.703811047806673695e+00
-3.157913975798636308e+00;1.067464633654273953e+01;1.110514095614210106e-01;3.215482745947777499e+00;-5.570039700403492944e-01;1.995221313398394258e+00;-9.101925042950632649e-01;6.966058419383595046e-01;-6.172968280461416102e-01;1.094292053751829918e+00;9.313362186351015204e-01;1.519341315809257242e+00;8.819368586425881951e-01
6.010604341659628425e+00;7.123741910288734935e+00;3.380934666410438716e+00;1.611983145278987339e-01;9.537531377659789200e-01;1.431808301982817611e+00;-1.974386156119463109e+00;-8.904462786528387630e-01;-1.696586981502128832e+00;9.775474494902128830e-01;2.574765815234174582e+00;1.570529076005624081e+00;1.045530054709764567e+00
3.678244592486749731e+00;5.663565938198511951e+00;3.883725105187999738e+00;1.915845087448638795e+00;6.356048145838699703e-02;2.238506999086637528e+00;1.033713313430273395e-02;1.909487570393942901e+00;-1.090090024741972696e+00;1.771958174716584233e+00;1.807109101416008778e+00;6.032934614153840913e-01;7.966195879770462396e-01
-1.059324627872428204e+00;1.135556374147182446e+01;1.326952399058258791e+00;2.067696655231618053e+00;-5.700333882251862327e-02;1.807729600413566118e+00;8.881425938533064057e-01;1.173343255077978098e+00;-1.542310795103312815e+00;1.919131234212201331e-01;6.536505356881894269e-01;5.396013693368389985e-01;-1.067252909319599263e-01
3.327340237195235861e+00;7.975576638254690209e+00;3.964210532810201748e-01;8.013936653295166135e-01;-8.614995187933149889e-01;4.786661668365698175e-01;7.256520276319909923e-01;9.556299783731138087e-01;-7.676043099373786038e-02;9.060353700967849200e-01;2.070043094805385397e+00;2.589880820344482970e+00;1.004656088307160910e+00
2.479836484116434203e+00;7.646924537003252809e+00;-3.632857917739094056e-01;3.420513813931170155e+00;-1.340639099891205888e+00;-1.085963174764122741e+00;-2.277554328934650041e-02;7.176954662087725589e-01;2.584327599449721458e+00;2.204572424201161063e+00;9.084359883628430055e-01;1.925137291666883854e+00;8.703401466018080290e-01
-1.612489218480392283e+00;1.045613834010740106e+01;-1.658671549086190744e+00;3.570863941122990326e+00;-6.003096340599951564e-01;2.601120801818591399e+00;-4.644052029132730297e-01;1.705160124943235544e+00;2.186413785897399764e-01;1.552022715768480499e+00;9.873079096577890290e-01;1.853862705181990034e+00;1.854382930996886891e+00
1.413233795715200580e+00;7.460934730853234775e+00;-8.741245878740668829e-01;1.874340019798567569e+00;1.374192325343228438e+00;1.673229457142561216e+00;3.856176371714329365e-01;5.305933386720336209e-01;9.514651240112953490e-02;1.160656133174162274e+00;9.380224491015693999e-01;1.492667662601645295e+00;2.746941367145626423e+00
