# REGION: mendoza, MODE: lpc, PROCESSED IDs:   01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20
8.537186933208483097e+00;-3.596299651565493249e-02;5.831815048814805280e+00;1.127557822251039621e+00;1.396355409617799470e+00;-6.510348836000080519e-01;3.218460543797893036e-01;-2.923899052077730820e-01;9.791985278472971066e-01;7.070439221924846862e-01;1.855304310136658419e+00;5.998782856280027165e-01;1.408388949403526214e+00
1.776164071462273242e+01;-2.514169400437144652e+00;5.674616200681673384e+00;-1.628025086712314717e-02;3.050549538449800036e+00;-3.484244893148136235e-01;2.358270956522209083e+00;-3.677001591163071570e-01;1.293839918161093783e+00;9.718341440039069967e-01;9.432343005310942496e-01;6.468108196934410081e-01;7.638513816620204899e-01
1.397527452997660014e+01;-1.227789726206237164e+00;4.354445533636918775e+00;1.103897814304710678e-02;2.718084785065676190e+00;-9.717362088950576293e-02;2.616115976937317011e+00;2.401190743672084738e-01;1.139822044555227176e+00;5.448093362450669996e-01;6.876626828004883674e-01;1.318685873532689179e+00;5.162174332269664490e-01
2.974836179735698138e+00;4.246717095052446211e+00;2.075652205683966578e+00;2.745593468137885740e+00;1.187562688480127360e+00;1.890903264259390149e+00;1.159543590696359594e+00;9.510531316548324066e-01;-3.100353662931215615e-01;5.675752716671298437e-01;-9.051725662724032784e-01;2.788256332501851675e-01;1.095966453195935664e+00
7.395252078882684543e+00;1.733581652677632201e+00;4.393752812364738247e+00;2.181085198447262563e+00;1.866865944074916683e+00;1.494887947890727320e+00;1.626299536699834070e+00;1.179989886211742167e+00;2.149001979118358108e+00;1.367548924160988610e+00;-8.729478513170467746e-01;-4.429680726678256186e-01;6.240357513079320961e-01
8.223542914963461570e+00;1.271438419394312014e+00;6.649838564145256647e+00;6.849121395305466375e-01;3.068657867607868184e+00;1.578526117986244759e-01;2.496893560895539488e-01;-7.380059263809506387e-01;1.333255342835619084e+00;1.943025206003012872e+00;2.253467287631928384e-01;-1.392835083753765080e+00;1.039075716116165671e-01
7.581528423371492131e+00;5.942574617247093904e-01;5.514668471849050846e+00;-1.773336174716491076e-01;3.263727647307361757e+00;4.749765528419974125e-01;8.089043884162596676e-01;-7.834799299597461353e-01;4.050579342527631521e-01;9.545604886436744874e-01;1.223604967974640134e+00;7.900551889547017259e-01;1.831895861990678664e+00
1.754191974604296211e+00;3.813308273035095119e+00;1.993362568796654521e+00;1.473347461518536017e+00;1.116493160199316437e+00;1.422741685747157314e+00;1.516743693128658199e+00;9.923174583138827387e-01;6.541663561688149109e-01;6.842484708292316808e-01;2.255737448640732890e+00;2.772247746335677832e+00;1.981813736325411135e+00
7.352552460613049234e+00;2.677783299758227820e+00;3.757983247433196006e+00;1.631321412307460861e+00;1.579740137800803801e+00;1.586636471950173544e+00;-3.287731820118912074e-01;1.781456166556828480e+00;6.229775029542363729e-01;1.606349665053282472e+00;-2.706262249678459408e-02;-5.570062928834873528e-01;4.927342139544530486e-01
1.376012099942934341e+01;8.414838057478930544e-01;7.050211637965965394e+00;7.468410408653081145e-01;2.262648007364075120e+00;-1.539850325043347734e+00;-1.629899773062554846e+00;5.853769883361521487e-01;2.398724578675208274e+00;1.175721411215671974e+00;3.192076266412022800e-01;1.481378202391381849e-01;6.013027475991690185e-01
