# GMM_weights from santiago MODE: directo.
1.114407983844624972e-01
7.583379680596788464e-02
3.591311113030847685e-02
3.272431531412523659e-02
3.616988206118439131e-02
3.095834531775090367e-02
9.138494688786007181e-02
1.479214128729238083e-02
4.357126948457859528e-02
4.331583664393788558e-02
5.954697949731046352e-02
6.556361225659472491e-02
7.172718259562471665e-02
5.781340902800040371e-02
3.217309635836730630e-02
6.359862216097761367e-02
6.779781405419729734e-02
6.567484073146309664e-02
