# GMM_covars from santiago MODE: directo.
2.652444426141644485e+01;2.243661843228872144e+01;2.103663619153692466e+01;5.613914722703010618e+00;3.889664991795536597e+00;4.437689860381420992e+00;2.612860196007711355e+00;2.222391766188311468e+00;1.457969269286062630e+00;1.107266476012251477e+00;8.204050250465352301e-01;8.719969094799421283e-01;1.190618909130450209e+00
7.806221146218538820e+01;6.944138670901591581e+01;3.974399262033184499e+01;1.293187093978178304e+01;1.113401231287175541e+01;6.019898999181992671e+00;9.086542369588665125e+00;6.654587079224040913e+00;5.101619289311595473e+00;3.720842464227533064e+00;2.671106896057337199e+00;3.145614130059463776e+00;3.419250136196464229e+00
5.060730140081775374e+01;2.567134129858757419e+01;2.716801445869876019e+01;1.191828314907311359e+01;1.642691308020985375e+01;8.160508905685299297e+00;9.199403827147614621e+00;8.304482232862904212e+00;3.866047618371917682e+00;4.823303014379454190e+00;2.562531491866752109e+00;1.980178819788245281e+00;2.678408115105217924e+00
1.292217930878157439e+01;3.338886910645376105e+01;1.338074978621969002e+01;6.266321806292604712e+00;4.214766547172327016e+00;4.386843842855593145e+00;2.823967896671286670e+00;2.439609325346973723e+00;1.725513276456104084e+00;1.555190102963161625e+00;9.792710801010772181e-01;9.725887919549839333e-01;1.450582369710585962e+00
7.891015986940308835e+01;6.556009947326745646e+01;3.521387002496319241e+01;1.349731811493657041e+01;4.533685019415652384e+00;5.812987612306524277e+00;5.830231733069690669e+00;6.974234213114210768e+00;3.490325353667055541e+00;2.495165866526740661e+00;2.428228223504087513e+00;1.763560418700081733e+00;2.459211750510688521e+00
5.943487922891815600e+01;8.219402873680022026e+01;6.003211849168112479e+01;1.301574703015155343e+01;1.468374573053025678e+01;8.090262425104620903e+00;6.993979039127959929e+00;3.609680770142074113e+00;3.022504592528834966e+00;2.500706398289877175e+00;3.013230840120387999e+00;2.551106671968827566e+00;2.242329424953122707e+00
1.747496310285694321e+01;2.304050536391767068e+01;1.853236254921673876e+01;4.378036684963457326e+00;5.434468853693057433e+00;5.739254292378769939e+00;2.711151965244790407e+00;1.609802083825128793e+00;1.533069489529490514e+00;1.041476401138984986e+00;9.168851615657397369e-01;8.323200097848632018e-01;1.956864166020845452e+00
3.239710948757217324e+01;1.115135592548633703e+01;6.733586700905813238e+00;3.527663466356282473e+00;3.413300372346180556e+00;1.934920889726003512e+00;2.477820841251026085e+00;1.743975886601857539e+00;1.271667562064545454e+00;2.105070171901623155e+00;1.537045071574669297e+00;2.308823138256620666e+00;1.980487525977463026e+00
1.527150908388082406e+01;2.745149958291122161e+01;2.326465016864338153e+01;7.839115030249305782e+00;1.225144238096398830e+01;7.455510440317783427e+00;8.046813515815566475e+00;7.109741098159823913e+00;5.685570566876033460e+00;5.848253717084328507e+00;3.679903972900442799e+00;5.171399617385740832e+00;9.309325465461744997e+00
1.698448740852088790e+01;3.362008400508263861e+01;9.940784807229897879e+00;6.420650204560184982e+00;4.099775223096226107e+00;5.936091904563677524e+00;2.892998195939265660e+00;2.844538254731576732e+00;2.252460987602438625e+00;1.650355713234470389e+00;1.149413438883803540e+00;1.210989545967959824e+00;1.693853477344128056e+00
8.534874063024815882e+01;5.060167772631100291e+01;2.161622977699314774e+01;1.557034834637627263e+01;4.314254155144932490e+00;4.890521798690211419e+00;3.661295522272576708e+00;2.648839094296841612e+00;2.214013682587828047e+00;1.555882814915252599e+00;1.401607217996782229e+00;1.325093273365688828e+00;2.341136691450850460e+00
2.083466310490237205e+01;2.320992713339435554e+01;1.731049656458801778e+01;4.203105154395553988e+00;4.845001910699319403e+00;4.974919306509742789e+00;3.035397628717897422e+00;2.902159291901755811e+00;1.924855197588217326e+00;1.244735955511329539e+00;7.180116072366496960e-01;8.598627574020644149e-01;1.499972011927693805e+00
4.622376969468657393e+01;4.418331797063799371e+01;3.590646278140891212e+01;1.422374495542217154e+01;1.686884806043545026e+01;8.554070308783787269e+00;7.561484120419687649e+00;9.574837053738912473e+00;5.860986978200879882e+00;5.007642351588670770e+00;4.002065864193144584e+00;2.790350253199798125e+00;2.594146378336807945e+00
5.299790009545156266e+01;4.646341735216881119e+01;2.861211768608771067e+01;1.747691377705930549e+01;7.264531070260512813e+00;5.664524965282946134e+00;6.580506738570075065e+00;3.954595097472600518e+00;4.698069185821448279e+00;2.295051490429069307e+00;1.894056488661215898e+00;2.524584352936268594e+00;2.520135673927274222e+00
4.190415145767271810e+01;2.176599086706348984e+01;3.295335431909054336e+01;1.086724892663769459e+01;1.614168772651614958e+01;7.277868388257213716e+00;9.775835173046710125e+00;9.414440387103704566e+00;5.318370285965580813e+00;4.833112299023816227e+00;2.852647554352293557e+00;3.805492719988751382e+00;2.738570786514142430e+00
4.182943288782532676e+01;1.984308244754882011e+01;1.497776916569844197e+01;1.082353626647627642e+01;6.528460737205217690e+00;3.564965752869734050e+00;4.653343714952764110e+00;2.937771224695888694e+00;2.304144507318165669e+00;2.432202539850049750e+00;1.029502910879696476e+00;2.138927229964407317e+00;2.799984838553642774e+00
2.493818671919487073e+01;2.459695389836886292e+01;1.645320952461932151e+01;4.516204943315154985e+00;2.422509811839712146e+00;3.452794987814650884e+00;2.144782946211459151e+00;1.386731372268573015e+00;1.242627456209016490e+00;8.916235737394219152e-01;6.986250002580126628e-01;5.666861452293961987e-01;1.221564348175491421e+00
3.375920784236566163e+01;3.957497690395373269e+01;2.661963352235059332e+01;1.114571874866160250e+01;7.030980492965933415e+00;7.187513889061700745e+00;4.584462462540126459e+00;3.725599440623990066e+00;2.081876505395899191e+00;2.194262721281694528e+00;1.189682867528168320e+00;1.238430628398980549e+00;2.151214507552532407e+00
