# GMM_weights from mendoza MODE: directo.
4.919474211713574519e-02
5.914670468688046356e-02
1.017264452811754566e-01
3.521944062795753783e-02
4.483272025199103866e-02
4.199124994520637283e-02
5.142199836567647869e-02
3.988639985654376940e-02
4.915982645881041002e-02
7.535323007645371163e-02
3.831515872231089359e-02
6.791878803444992285e-02
4.055988456909502549e-02
8.962459716040650781e-02
1.042974827747005784e-01
1.616906153986719108e-02
5.278400352086916325e-02
4.239826601047372301e-02
